"_time",host,Image,TargetFilename,EventCode
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.fr",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.es.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.es",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.eo.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.eo",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.el.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.el.cp737",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.el",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.de.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.de",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.cs.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.cs.cp1250",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.cs",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.ca.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.ca",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.bg.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.bar.utf-8",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor.bar",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\tutor",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\README.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\README.el.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\README.el.cp737.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tutor\Makefile",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\xcmdsrv_client.c",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\vimspell.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\vimspell.sh",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\vimm",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\vim_vs_net.cmd",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\vim132",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\unicode.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\shtags.pl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\shtags.1",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\rename.bat",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\ref",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\pltags.pl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\mve.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\mve.awk",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\efm_perl.pl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\efm_filter.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\efm_filter.pl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\demoserver.py",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\ccfilter_README.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\ccfilter.c",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\ccfilter.1",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\blink.c",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\tools\README.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.utf-8.sug",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.latin1.sug",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.ascii.sug",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.utf-8.spl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.latin1.spl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\en.ascii.spl",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\yi.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\spell.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\he.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\fixdup.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\cleanadd.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\check_locales.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\README_en.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\spell\README.txt",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\zsh.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\zimbu.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\z8a.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\yaml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\yacc.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xxd.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xslt.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xsd.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xs.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xquery.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xpm2.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xpm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xmodmap.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xmath.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xkb.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xinetd.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xhtml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xf86conf.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xdefaults.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\xbl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wvdial.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wsml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wsh.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\winbatch.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\whitespace.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wget.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\webmacro.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\web.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\wdiff.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vsejcl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vroom.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vrml.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\voscm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vmasm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\virata.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\viminfo.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vim.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vhdl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vgrindefs.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\verilogams.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\verilog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vera.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\vb.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\valgrind.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\usw2kagtlog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\usserverlog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\upstreamrpt.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\upstreamlog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\upstreaminstalllog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\upstreamdat.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\upstart.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\updatedb.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\uil.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\udevrules.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\udevperm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\udevconf.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\uc.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tt2js.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tt2html.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tt2.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tssop.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tssgm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tsscl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tsalt.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\trustees.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\treetop.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\trasys.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tpp.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tli.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tilde.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tidy.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tf.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\texmf.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\texinfo.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tex.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\terminfo.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\teraterm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tcsh.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tcl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tasm.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\taskedit.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\taskdata.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tar.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\takout.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\takcmp.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tak.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tags.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\tads.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\systemverilog.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\systemd.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\sysctl.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\syntax.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\synload.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\syncolor.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\svn.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\svg.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\sudoers.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\strace.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\stp.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\stata.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\st.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\sshdconfig.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\sshconfig.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\srec.vim",2
"2017-01-11T00:00:00.000+0000","Malware-VM3","C:\Users\User\Downloads\gvim80-069.exe","C:\Program Files (x86)\Vim\vim80\syntax\squid.vim",2
